iterations,theta_1,theta_2,theta_3,phi_1,phi_2,phi_3,p_x,p_y,p_z
1518,-0.661578,-0.633955,-0.665009,3.043916,3.187581,3.139344,0.110975,-0.134749,248.702657
1519,-0.663782,-0.634754,-0.663075,3.051553,3.195579,3.139160,0.077464,-0.145748,248.824848
1520,-0.665862,-0.635494,-0.661298,3.058710,3.203073,3.139043,0.045915,-0.152717,248.939357
1521,-0.667761,-0.636158,-0.659716,3.065204,3.209874,3.138982,0.017171,-0.156250,249.043261
1522,-0.669430,-0.636731,-0.658358,3.070876,3.215814,3.138966,-0.008024,-0.157164,249.134013
1523,-0.670826,-0.637204,-0.657245,3.075596,3.220756,3.138978,-0.029053,-0.156384,249.209531
1524,-0.671916,-0.637570,-0.656391,3.079267,3.224601,3.139004,-0.045449,-0.154810,249.268275
1525,-0.672679,-0.637823,-0.655799,3.081831,3.227286,3.139030,-0.056919,-0.153210,249.309296
1526,-0.673108,-0.637965,-0.655470,3.083267,3.228790,3.139047,-0.063352,-0.152134,249.332275
1527,-0.673206,-0.637997,-0.655395,3.083596,3.229134,3.139052,-0.064824,-0.151870,249.337531
1528,-0.672991,-0.637926,-0.655560,3.082876,3.228380,3.139042,-0.061598,-0.152440,249.326013
1529,-0.672492,-0.637761,-0.655944,3.081204,3.226629,3.139023,-0.054112,-0.153640,249.299261
1530,-0.671750,-0.637514,-0.656520,3.078710,3.224017,3.138999,-0.042958,-0.155104,249.259357
1531,-0.670813,-0.637200,-0.657255,3.075553,3.220712,3.138978,-0.028862,-0.156397,249.208848
1532,-0.669738,-0.636836,-0.658112,3.071916,3.216903,3.138967,-0.012654,-0.157112,249.150657
1533,-0.668583,-0.636441,-0.659044,3.067999,3.212801,3.138970,0.004766,-0.156953,249.087979
1534,-0.667411,-0.636036,-0.660005,3.064011,3.208624,3.138990,0.022461,-0.155800,249.024168
1535,-0.666286,-0.635643,-0.660941,3.060164,3.204596,3.139025,0.039489,-0.153739,248.962619
1536,-0.665266,-0.635284,-0.661802,3.056665,3.200932,3.139071,0.054941,-0.151056,248.906645
1537,-0.664407,-0.634978,-0.662536,3.053710,3.197838,3.139119,0.067969,-0.148189,248.859363
1538,-0.663759,-0.634746,-0.663095,3.051474,3.195496,3.139162,0.077812,-0.145653,248.823581
1539,-0.663363,-0.634604,-0.663438,3.050106,3.194064,3.139190,0.083824,-0.143947,248.801701
1540,-0.663253,-0.634564,-0.663534,3.049727,3.193667,3.139199,0.085491,-0.143453,248.795631
1541,-0.663454,-0.634636,-0.663359,3.050420,3.194392,3.139183,0.082445,-0.144349,248.806720
1542,-0.663978,-0.634825,-0.662905,3.052232,3.196290,3.139147,0.074477,-0.146548,248.835709
1543,-0.664831,-0.635129,-0.662173,3.055169,3.199366,3.139094,0.061540,-0.149673,248.882705
1544,-0.666004,-0.635544,-0.661178,3.059198,3.203585,3.139036,0.043756,-0.153076,248.947175
1545,-0.667481,-0.636060,-0.659947,3.064248,3.208873,3.138988,0.021407,-0.155896,249.027971
1546,-0.669234,-0.636664,-0.658516,3.070210,3.215117,3.138966,-0.005063,-0.157161,249.123363
1547,-0.671226,-0.637339,-0.656930,3.076944,3.222168,3.138986,-0.035071,-0.155904,249.231106
1548,-0.673411,-0.638065,-0.655239,3.084282,3.229853,3.139061,-0.067901,-0.151295,249.348516
1549,-0.675735,-0.638821,-0.653493,3.092035,3.237972,3.139202,-0.102737,-0.142763,249.472567
1550,-0.678139,-0.639587,-0.651745,3.100000,3.246312,3.139413,-0.138682,-0.130089,249.600000
1551,-0.680560,-0.640341,-0.650044,3.107965,3.254653,3.139689,-0.174790,-0.113463,249.727433
1552,-0.682933,-0.641063,-0.648433,3.115718,3.262772,3.140023,-0.210102,-0.093495,249.851484
1553,-0.685193,-0.641736,-0.646950,3.123056,3.270456,3.140397,-0.243675,-0.071168,249.968894
1554,-0.687280,-0.642344,-0.645626,3.129790,3.277508,3.140789,-0.274618,-0.047756,250.076637
1555,-0.689137,-0.642874,-0.644482,3.135752,3.283752,3.141177,-0.302126,-0.024700,250.172029
1556,-0.690716,-0.643319,-0.643534,3.140802,3.289040,3.141534,-0.325510,-0.003468,250.252825
1557,-0.691982,-0.643669,-0.642792,3.144831,3.293259,-3.141347,-0.344227,0.014593,250.317295
1558,-0.692907,-0.643923,-0.642260,3.147768,3.296335,-3.141114,-0.357904,0.028383,250.364291
1559,-0.693478,-0.644078,-0.641934,3.149580,3.298232,-3.140966,-0.366355,0.037151,250.393280
1560,-0.693697,-0.644137,-0.641811,3.150273,3.298958,-3.140908,-0.369591,0.040558,250.404369
1561,-0.693577,-0.644105,-0.641878,3.149894,3.298561,-3.140940,-0.367819,0.038689,250.398299
1562,-0.693146,-0.643988,-0.642123,3.148526,3.297129,-3.141052,-0.361438,0.032027,250.376419
1563,-0.692441,-0.643795,-0.642527,3.146290,3.294787,-3.141232,-0.351017,0.021376,250.340637
1564,-0.691511,-0.643539,-0.643066,3.143335,3.291692,-3.141462,-0.337270,0.007771,250.293355
1565,-0.690414,-0.643234,-0.643714,3.139836,3.288029,3.141464,-0.321034,-0.007647,250.237381
1566,-0.689211,-0.642896,-0.644437,3.135989,3.284001,3.141193,-0.303225,-0.023736,250.175832
1567,-0.687967,-0.642541,-0.645198,3.132001,3.279824,3.140929,-0.284809,-0.039458,250.112021
1568,-0.686750,-0.642190,-0.645958,3.128084,3.275722,3.140685,-0.266767,-0.053951,250.049343
1569,-0.685623,-0.641862,-0.646674,3.124447,3.271913,3.140474,-0.250057,-0.066560,249.991152
1570,-0.684648,-0.641575,-0.647304,3.121290,3.268607,3.140302,-0.235583,-0.076844,249.940643
1571,-0.683880,-0.641346,-0.647806,3.118796,3.265996,3.140173,-0.224168,-0.084534,249.900739
1572,-0.683365,-0.641193,-0.648146,3.117124,3.264245,3.140090,-0.216525,-0.089473,249.873987
1573,-0.683144,-0.641126,-0.648293,3.116404,3.263491,3.140055,-0.213237,-0.091547,249.862469
1574,-0.683245,-0.641156,-0.648226,3.116733,3.263835,3.140071,-0.214737,-0.090605,249.867725
1575,-0.683686,-0.641289,-0.647934,3.118169,3.265339,3.140141,-0.221300,-0.086407,249.890704
1576,-0.684476,-0.641524,-0.647416,3.120733,3.268024,3.140272,-0.233030,-0.078596,249.931725
1577,-0.685610,-0.641858,-0.646682,3.124404,3.271869,3.140471,-0.249861,-0.066704,249.990469
1578,-0.687073,-0.642284,-0.645755,3.129124,3.276811,3.140748,-0.271554,-0.050194,250.065987
1579,-0.688838,-0.642790,-0.644663,3.134796,3.282751,3.141112,-0.297710,-0.028542,250.156739
1580,-0.690870,-0.643361,-0.643444,3.141290,3.289551,3.141570,-0.327777,-0.001330,250.260643
1581,-0.693121,-0.643981,-0.642138,3.148447,3.297046,-3.141059,-0.361069,0.031644,250.375152
1582,-0.695537,-0.644630,-0.640788,3.156084,3.305043,-3.140406,-0.396785,0.070269,250.497343
1583,-0.698057,-0.645291,-0.639438,3.164001,3.313334,-3.139664,-0.434031,0.114042,250.624021
1584,-0.700616,-0.645943,-0.638126,3.171989,3.321700,-3.138848,-0.471852,0.162034,250.751832
1585,-0.703144,-0.646571,-0.636888,3.179836,3.329917,-3.137980,-0.509256,0.212901,250.877381
1586,-0.705574,-0.647157,-0.635751,3.187335,3.337769,-3.137091,-0.545248,0.264937,250.997355
1587,-0.707841,-0.647690,-0.634738,3.194290,3.345052,-3.136212,-0.578864,0.316180,251.108637
1588,-0.709883,-0.648159,-0.633863,3.200526,3.351583,-3.135380,-0.609208,0.364551,251.208419
1589,-0.711648,-0.648555,-0.633136,3.205894,3.357204,-3.134631,-0.635484,0.408008,251.294299
1590,-0.713094,-0.648873,-0.632560,3.210273,3.361790,-3.133997,-0.657039,0.444709,251.364369
1591,-0.714188,-0.649110,-0.632136,3.213580,3.365253,-3.133505,-0.673387,0.473160,251.417280
1592,-0.714914,-0.649265,-0.631861,3.215768,3.367545,-3.133173,-0.684239,0.492335,251.452291
1593,-0.715267,-0.649341,-0.631728,3.216831,3.368658,-3.133010,-0.689519,0.501748,251.469295
1594,-0.715257,-0.649338,-0.631732,3.216802,3.368627,-3.133014,-0.689373,0.501486,251.468825
1595,-0.714908,-0.649264,-0.631863,3.215752,3.367527,-3.133175,-0.684157,0.492191,251.452029
1596,-0.714258,-0.649125,-0.632110,3.213790,3.365473,-3.133473,-0.674426,0.474987,251.420637
1597,-0.713353,-0.648929,-0.632459,3.211056,3.362610,-3.133882,-0.660903,0.451387,251.376894
1598,-0.712250,-0.648688,-0.632894,3.207718,3.359114,-3.134370,-0.644449,0.423159,251.323484
1599,-0.711013,-0.648413,-0.633394,3.203965,3.355184,-3.134904,-0.626022,0.392195,251.263433
1600,-0.709711,-0.648120,-0.633936,3.200000,3.351032,-3.135452,-0.606640,0.360382,251.200000
1601,-0.708412,-0.647822,-0.634490,3.196035,3.346881,-3.135983,-0.587338,0.329490,251.136567
1602,-0.707186,-0.647538,-0.635026,3.192282,3.342950,-3.136471,-0.569137,0.301096,251.076516
1603,-0.706098,-0.647282,-0.635513,3.188944,3.339454,-3.136892,-0.553006,0.276540,251.023106
1604,-0.705209,-0.647070,-0.635919,3.186210,3.336592,-3.137228,-0.539834,0.256920,250.979363
1605,-0.704572,-0.646917,-0.636214,3.184248,3.334537,-3.137464,-0.530402,0.243113,250.947971
1606,-0.704232,-0.646835,-0.636373,3.183198,3.333438,-3.137589,-0.525363,0.235820,250.931175
1607,-0.704223,-0.646833,-0.636377,3.183169,3.333407,-3.137592,-0.525222,0.235616,250.930705
1608,-0.704567,-0.646916,-0.636216,3.184232,3.334520,-3.137466,-0.530323,0.242999,250.947709
1609,-0.705277,-0.647086,-0.635887,3.186420,3.336811,-3.137202,-0.540844,0.258410,250.982720
1610,-0.706353,-0.647342,-0.635398,3.189727,3.340274,-3.136794,-0.556784,0.282240,251.035631
1611,-0.707781,-0.647676,-0.634764,3.194106,3.344860,-3.136236,-0.577974,0.314791,251.105701
1612,-0.709538,-0.648080,-0.634008,3.199474,3.350481,-3.135524,-0.604073,0.356228,251.191581
1613,-0.711588,-0.648541,-0.633160,3.205710,3.357012,-3.134657,-0.634583,0.406494,251.291363
1614,-0.713885,-0.649045,-0.632253,3.212665,3.364295,-3.133642,-0.668859,0.465227,251.402645
1615,-0.716375,-0.649574,-0.631319,3.220164,3.372148,-3.132490,-0.706123,0.531687,251.522619
1616,-0.718995,-0.650114,-0.630393,3.228011,3.380365,-3.131220,-0.745488,0.604697,251.648168
1617,-0.721677,-0.650648,-0.629503,3.235999,3.388730,-3.129859,-0.785974,0.682630,251.775979
1618,-0.724350,-0.651162,-0.628674,3.243916,3.397021,-3.128442,-0.826542,0.763434,251.902657
1619,-0.726943,-0.651642,-0.627925,3.251553,3.405018,-3.127011,-0.866114,0.844706,252.024848
1620,-0.729385,-0.652078,-0.627268,3.258710,3.412513,-3.125612,-0.903616,0.923811,252.139357
1621,-0.731612,-0.652463,-0.626710,3.265204,3.419313,-3.124295,-0.938014,0.998031,252.243261
1622,-0.733564,-0.652790,-0.626253,3.270876,3.425253,-3.123107,-0.968361,1.064742,252.334013
1623,-0.735195,-0.653055,-0.625893,3.275596,3.430196,-3.122092,-0.993839,1.121585,252.409531
1624,-0.736467,-0.653257,-0.625626,3.279267,3.434041,-3.121285,-1.013803,1.166631,252.468275
1625,-0.737358,-0.653397,-0.625446,3.281831,3.436725,-3.120713,-1.027821,1.198516,252.509296
1626,-0.737857,-0.653474,-0.625348,3.283267,3.438229,-3.120390,-1.035703,1.216530,252.532275
1627,-0.737971,-0.653491,-0.625326,3.283596,3.438573,-3.120315,-1.037509,1.220666,252.537531
1628,-0.737721,-0.653453,-0.625375,3.282876,3.437819,-3.120478,-1.033553,1.211610,252.526013
1629,-0.737140,-0.653363,-0.625490,3.281204,3.436069,-3.120854,-1.024386,1.190683,252.499261
1630,-0.736274,-0.653227,-0.625666,3.278710,3.433457,-3.121409,-1.010763,1.159746,252.459357
1631,-0.735180,-0.653053,-0.625896,3.275553,3.430151,-3.122101,-0.993607,1.121065,252.408848
1632,-0.733923,-0.652849,-0.626172,3.271916,3.426342,-3.122886,-0.973959,1.077166,252.350657
1633,-0.732573,-0.652625,-0.626481,3.267999,3.422240,-3.123714,-0.952932,1.030684,252.287979
1634,-0.731202,-0.652393,-0.626810,3.264011,3.418064,-3.124541,-0.931666,0.984220,252.224168
1635,-0.729883,-0.652165,-0.627140,3.260164,3.414035,-3.125321,-0.911286,0.940226,252.162619
1636,-0.728686,-0.651955,-0.627452,3.256665,3.410372,-3.126017,-0.892860,0.900924,252.106645
1637,-0.727678,-0.651775,-0.627723,3.253710,3.407277,-3.126595,-0.877374,0.868251,252.059363
1638,-0.726916,-0.651637,-0.627933,3.251474,3.404935,-3.127026,-0.865701,0.843847,252.023581
1639,-0.726451,-0.651552,-0.628063,3.250106,3.403503,-3.127287,-0.858583,0.829061,252.001701
1640,-0.726322,-0.651528,-0.628100,3.249727,3.403106,-3.127359,-0.856611,0.824978,251.995631
1641,-0.726557,-0.651572,-0.628033,3.250420,3.403832,-3.127227,-0.860214,0.832444,252.006720
1642,-0.727174,-0.651684,-0.627861,3.252232,3.405729,-3.126880,-0.869653,0.852088,252.035709
1643,-0.728175,-0.651864,-0.627588,3.255169,3.408805,-3.126311,-0.885010,0.884321,252.082705
1644,-0.729552,-0.652108,-0.627225,3.259198,3.413025,-3.125515,-0.906192,0.929315,252.147175
1645,-0.731283,-0.652407,-0.626790,3.264248,3.418313,-3.124492,-0.932930,0.986964,252.227971
1646,-0.733335,-0.652752,-0.626305,3.270210,3.424556,-3.123248,-0.964785,1.056823,252.323363
1647,-0.735662,-0.653130,-0.625793,3.276944,3.431608,-3.121797,-1.001156,1.138044,252.431106
1648,-0.738210,-0.653528,-0.625280,3.284282,3.439292,-3.120160,-1.041286,1.229329,252.548516
1649,-0.740917,-0.653932,-0.624788,3.292035,3.447411,-3.118365,-1.084279,1.328888,252.672567
1650,-0.743711,-0.654331,-0.624337,3.300000,3.455752,-3.116452,-1.129114,1.434453,252.800000
1651,-0.746521,-0.654711,-0.623941,3.307965,3.464092,-3.114469,-1.174666,1.543312,252.927433
1652,-0.749271,-0.655064,-0.623607,3.315718,3.472212,-3.112471,-1.219736,1.652408,253.051484
1653,-0.751887,-0.655382,-0.623339,3.323056,3.479896,-3.110519,-1.263090,1.758466,253.168894
1654,-0.754298,-0.655660,-0.623133,3.329790,3.486948,-3.108674,-1.303498,1.858159,253.276637
1655,-0.756443,-0.655895,-0.622984,3.335752,3.493191,-3.106998,-1.339794,1.948292,253.372029
1656,-0.758265,-0.656086,-0.622881,3.340802,3.498479,-3.105548,-1.370932,2.025990,253.452825
1657,-0.759724,-0.656233,-0.622815,3.344831,3.502699,-3.104369,-1.396049,2.088873,253.517295
1658,-0.760790,-0.656337,-0.622775,3.347768,3.505775,-3.103499,-1.414511,2.135202,253.564291
1659,-0.761449,-0.656399,-0.622755,3.349580,3.507672,-3.102957,-1.425966,2.163985,253.593280
1660,-0.761701,-0.656423,-0.622748,3.350273,3.508398,-3.102749,-1.430361,2.175036,253.604369
1661,-0.761563,-0.656410,-0.622751,3.349894,3.508000,-3.102863,-1.427954,2.168985,253.598299
1662,-0.761065,-0.656363,-0.622766,3.348526,3.506568,-3.103273,-1.419297,2.147225,253.576419
1663,-0.760253,-0.656285,-0.622794,3.346290,3.504227,-3.103938,-1.405202,2.111833,253.540637
1664,-0.759182,-0.656179,-0.622838,3.343335,3.501132,-3.104809,-1.386694,2.065431,253.493355
1665,-0.757916,-0.656050,-0.622899,3.339836,3.497468,-3.105827,-1.364952,2.011043,253.437381
1666,-0.756528,-0.655904,-0.622979,3.335989,3.493440,-3.106931,-1.341251,1.951921,253.375832
1667,-0.755093,-0.655749,-0.623074,3.332001,3.489264,-3.108057,-1.316903,1.891388,253.312021
1668,-0.753686,-0.655591,-0.623182,3.328084,3.485161,-3.109146,-1.293203,1.832692,253.249343
1669,-0.752384,-0.655441,-0.623293,3.324447,3.481353,-3.110142,-1.271388,1.778876,253.191152
1670,-0.751256,-0.655307,-0.623399,3.321290,3.478047,-3.110994,-1.252595,1.732700,253.140643
1671,-0.750367,-0.655199,-0.623489,3.318796,3.475435,-3.111660,-1.237839,1.696571,253.100739
1672,-0.749771,-0.655126,-0.623552,3.317124,3.473684,-3.112102,-1.227992,1.672525,253.073987
1673,-0.749515,-0.655094,-0.623580,3.316404,3.472930,-3.112291,-1.223763,1.662216,253.062469
1674,-0.749632,-0.655109,-0.623567,3.316733,3.473274,-3.112205,-1.225692,1.666917,253.067725
1675,-0.750143,-0.655172,-0.623512,3.318169,3.474778,-3.111826,-1.234141,1.687535,253.090704
1676,-0.751057,-0.655283,-0.623419,3.320733,3.477463,-3.111144,-1.249290,1.724598,253.131725
1677,-0.752369,-0.655439,-0.623294,3.324404,3.481308,-3.110154,-1.271132,1.778248,253.190469
1678,-0.754060,-0.655633,-0.623152,3.329124,3.486251,-3.108859,-1.299476,1.848205,253.265987
1679,-0.756098,-0.655858,-0.623006,3.334796,3.492190,-3.107270,-1.333942,1.933728,253.356739
1680,-0.758442,-0.656104,-0.622873,3.341290,3.498991,-3.105406,-1.373966,2.033575,253.460643
1681,-0.761037,-0.656360,-0.622767,3.348447,3.506486,-3.103296,-1.418797,2.145968,253.575152
1682,-0.763819,-0.656616,-0.622703,3.356084,3.514483,-3.100982,-1.467509,2.268587,253.697343
1683,-0.766718,-0.656863,-0.622689,3.364001,3.522774,-3.098512,-1.519005,2.398588,253.824021
1684,-0.769659,-0.657092,-0.622728,3.371989,3.531139,-3.095947,-1.572036,2.532671,253.951832
1685,-0.772563,-0.657298,-0.622819,3.379836,3.539356,-3.093356,-1.625227,2.667186,254.077381
1686,-0.775352,-0.657476,-0.622954,3.387335,3.547209,-3.090815,-1.677118,2.798275,254.197355
1687,-0.777951,-0.657625,-0.623121,3.394290,3.554492,-3.088398,-1.726215,2.922049,254.308637
1688,-0.780292,-0.657745,-0.623305,3.400526,3.561023,-3.086184,-1.771057,3.034787,254.408419
1689,-0.782315,-0.657839,-0.623488,3.405894,3.566644,-3.084242,-1.810292,3.133125,254.494299
1690,-0.783970,-0.657908,-0.623655,3.410273,3.571230,-3.082632,-1.842754,3.214239,254.564369
1691,-0.785223,-0.657956,-0.623792,3.413580,3.574693,-3.081402,-1.867542,3.276008,254.617280
1692,-0.786054,-0.657986,-0.623887,3.415768,3.576984,-3.080581,-1.884076,3.317124,254.652291
1693,-0.786458,-0.658000,-0.623935,3.416831,3.578097,-3.080180,-1.892144,3.337162,254.669295
1694,-0.786447,-0.658000,-0.623933,3.416802,3.578066,-3.080191,-1.891921,3.336607,254.668825
1695,-0.786048,-0.657986,-0.623886,3.415752,3.576967,-3.080587,-1.883952,3.316815,254.652029
1696,-0.785303,-0.657959,-0.623801,3.413790,3.574912,-3.081324,-1.869123,3.279943,254.620637
1697,-0.784266,-0.657920,-0.623687,3.411056,3.572049,-3.082342,-1.848601,3.228821,254.576894
1698,-0.783004,-0.657869,-0.623556,3.407718,3.568554,-3.083574,-1.823763,3.166814,254.523484
1699,-0.781587,-0.657806,-0.623420,3.403965,3.564623,-3.084944,-1.796121,3.097643,254.463433
1700,-0.780094,-0.657736,-0.623288,3.400000,3.560472,-3.086373,-1.767243,3.025212,254.400000
1701,-0.778606,-0.657660,-0.623169,3.396035,3.556320,-3.087783,-1.738687,2.953440,254.336567
1702,-0.777200,-0.657584,-0.623069,3.392282,3.552390,-3.089102,-1.711945,2.886108,254.276516
1703,-0.775952,-0.657512,-0.622989,3.388944,3.548894,-3.090260,-1.688395,2.826730,254.223106
1704,-0.774933,-0.657450,-0.622931,3.386210,3.546031,-3.091200,-1.669268,2.778459,254.179363
1705,-0.774202,-0.657405,-0.622893,3.384248,3.543976,-3.091869,-1.655630,2.744017,254.147971
1706,-0.773812,-0.657380,-0.622874,3.383198,3.542877,-3.092225,-1.648363,2.725659,254.131175
1707,-0.773801,-0.657379,-0.622874,3.383169,3.542846,-3.092235,-1.648160,2.725145,254.130705
1708,-0.774196,-0.657404,-0.622893,3.384232,3.543959,-3.091874,-1.655517,2.743731,254.147709
1709,-0.775011,-0.657455,-0.622935,3.386420,3.546251,-3.091128,-1.670731,2.782152,254.182720
1710,-0.776245,-0.657529,-0.623007,3.389727,3.549714,-3.089990,-1.693898,2.840612,254.235631
1711,-0.777883,-0.657621,-0.623116,3.394106,3.554300,-3.088463,-1.724907,2.918756,254.305701
1712,-0.779896,-0.657726,-0.623272,3.399474,3.559921,-3.086561,-1.763434,3.015648,254.391581
1713,-0.782245,-0.657836,-0.623482,3.405710,3.566451,-3.084309,-1.808940,3.129742,254.491363
1714,-0.784876,-0.657943,-0.623753,3.412665,3.573735,-3.081744,-1.860662,3.258879,254.602645
1715,-0.787727,-0.658041,-0.624090,3.420164,3.581587,-3.078914,-1.917610,3.400292,254.722619
1716,-0.790724,-0.658124,-0.624491,3.428011,3.589804,-3.075882,-1.978573,3.550654,254.848168
1717,-0.793792,-0.658186,-0.624948,3.435999,3.598169,-3.072720,-2.042124,3.706158,254.975979
1718,-0.796849,-0.658227,-0.625452,3.443916,3.606460,-3.069510,-2.106652,3.862643,255.102657
1719,-0.799813,-0.658245,-0.625983,3.451553,3.614458,-3.066343,-2.170400,4.015747,255.224848
1720,-0.802604,-0.658245,-0.626521,3.458710,3.621952,-3.063311,-2.231527,4.161099,255.339357
1721,-0.805148,-0.658229,-0.627043,3.465204,3.628753,-3.060506,-2.288192,4.294513,255.443261
1722,-0.807380,-0.658203,-0.627524,3.470876,3.634693,-3.058014,-2.338642,4.412195,255.534013
1723,-0.809243,-0.658172,-0.627942,3.475596,3.639635,-3.055910,-2.381322,4.510923,255.609531
1724,-0.810696,-0.658144,-0.628279,3.479267,3.643480,-3.054254,-2.414968,4.588212,255.668275
1725,-0.811713,-0.658121,-0.628520,3.481831,3.646165,-3.053088,-2.438698,4.642435,255.709296
1726,-0.812284,-0.658107,-0.628657,3.483267,3.647669,-3.052432,-2.452077,4.672899,255.732275
1727,-0.812414,-0.658103,-0.628689,3.483596,3.648013,-3.052281,-2.455146,4.679876,255.737531
1728,-0.812128,-0.658110,-0.628619,3.482876,3.647259,-3.052611,-2.448425,4.664591,255.726013
1729,-0.811464,-0.658126,-0.628461,3.481204,3.645508,-3.053374,-2.432875,4.629152,255.699261
1730,-0.810475,-0.658148,-0.628227,3.478710,3.642896,-3.054507,-2.409835,4.576451,255.659357
1731,-0.809226,-0.658173,-0.627938,3.475553,3.639591,-3.055929,-2.380933,4.510026,255.608848
1732,-0.807790,-0.658197,-0.627615,3.471916,3.635782,-3.057552,-2.347994,4.433892,255.550657
1733,-0.806247,-0.658217,-0.627277,3.467999,3.631680,-3.059283,-2.312938,4.352368,255.487979
1734,-0.804680,-0.658233,-0.626944,3.464011,3.627503,-3.061025,-2.277693,4.269892,255.424168
1735,-0.803173,-0.658242,-0.626635,3.460164,3.623475,-3.062687,-2.244113,4.190844,255.362619
1736,-0.801805,-0.658247,-0.626363,3.456665,3.619811,-3.064183,-2.213926,4.119395,255.306645
1737,-0.800653,-0.658247,-0.626141,3.453710,3.616717,-3.065436,-2.188681,4.059371,255.259363
1738,-0.799782,-0.658245,-0.625977,3.451474,3.614375,-3.066376,-2.169731,4.014149,255.223581
1739,-0.799250,-0.658243,-0.625879,3.450106,3.612943,-3.066948,-2.158208,3.986584,255.201701
1740,-0.799103,-0.658243,-0.625852,3.449727,3.612546,-3.067107,-2.155020,3.978949,255.195631
1741,-0.799372,-0.658244,-0.625901,3.450420,3.613271,-3.066817,-2.160847,3.992902,255.206720
1742,-0.800077,-0.658246,-0.626032,3.452232,3.615169,-3.066058,-2.176140,4.029458,255.235709
1743,-0.801221,-0.658247,-0.626250,3.455169,3.618245,-3.064819,-2.201115,4.088965,255.282705
1744,-0.802795,-0.658244,-0.626559,3.459198,3.622464,-3.063102,-2.235751,4.171089,255.347175
1745,-0.804773,-0.658232,-0.626964,3.464248,3.627752,-3.060922,-2.279781,4.274792,255.427971
1746,-0.807117,-0.658206,-0.627466,3.470210,3.633996,-3.058308,-2.332675,4.398330,255.523363
1747,-0.809776,-0.658162,-0.628065,3.476944,3.641047,-3.055304,-2.393633,4.539259,255.631106
1748,-0.812687,-0.658096,-0.628755,3.484282,3.648732,-3.051966,-2.461570,4.694468,255.748516
1749,-0.815779,-0.658006,-0.629525,3.492035,3.656851,-3.048367,-2.535111,4.860245,255.872567
1750,-0.818972,-0.657891,-0.630360,3.500000,3.665191,-3.044592,-2.612597,5.032380,256.000000
1751,-0.822181,-0.657753,-0.631239,3.507965,3.673532,-3.040738,-2.692111,5.206299,256.127433
1752,-0.825323,-0.657597,-0.632135,3.515718,3.681651,-3.036909,-2.771523,5.377241,256.251484
1753,-0.828311,-0.657429,-0.633019,3.523056,3.689336,-3.033215,-2.848559,5.540449,256.368894
1754,-0.831067,-0.657258,-0.633861,3.529790,3.696387,-3.029765,-2.920899,5.691373,256.476637
1755,-0.833517,-0.657093,-0.634629,3.535752,3.702631,-3.026662,-2.986294,5.825876,256.572029
1756,-0.835601,-0.656943,-0.635297,3.540802,3.707919,-3.023998,-3.042693,5.940416,256.652825
1757,-0.837268,-0.656817,-0.635841,3.544831,3.712138,-3.021849,-3.088372,6.032203,256.717295
1758,-0.838487,-0.656721,-0.636244,3.547768,3.715214,-3.020268,-3.122052,6.099321,256.764291
1759,-0.839239,-0.656660,-0.636495,3.549580,3.717111,-3.019288,-3.142991,6.140809,256.793280
1760,-0.839528,-0.656637,-0.636591,3.550273,3.717837,-3.018912,-3.151033,6.156696,256.804369
1761,-0.839370,-0.656650,-0.636539,3.549894,3.717440,-3.019118,-3.146629,6.147999,256.798299
1762,-0.838802,-0.656696,-0.636349,3.548526,3.716008,-3.019859,-3.130797,6.116670,256.776419
1763,-0.837873,-0.656769,-0.636041,3.546290,3.713666,-3.021065,-3.105060,6.065518,256.740637
1764,-0.836648,-0.656864,-0.635638,3.543335,3.710571,-3.022649,-3.071339,5.998080,256.693355
1765,-0.835202,-0.656972,-0.635169,3.539836,3.706908,-3.024510,-3.031840,5.918480,256.637381
1766,-0.833615,-0.657086,-0.634660,3.535989,3.702880,-3.026538,-2.988928,5.831255,256.575832
1767,-0.831975,-0.657198,-0.634143,3.532001,3.698703,-3.028620,-2.945007,5.741171,256.512021
1768,-0.830368,-0.657303,-0.633645,3.528084,3.694601,-3.030645,-2.902423,5.653039,256.449343
1769,-0.828880,-0.657395,-0.633191,3.524447,3.690792,-3.032507,-2.863373,5.571539,256.391152
1770,-0.827591,-0.657471,-0.632803,3.521290,3.687486,-3.034111,-2.829853,5.501056,256.340643
1771,-0.826575,-0.657529,-0.632502,3.518796,3.684875,-3.035368,-2.803616,5.445545,256.300739
1772,-0.825895,-0.657566,-0.632302,3.517124,3.683124,-3.036207,-2.786145,5.408417,256.273987
1773,-0.825602,-0.657582,-0.632216,3.516404,3.682370,-3.036567,-2.778652,5.392453,256.262469
1774,-0.825735,-0.657575,-0.632255,3.516733,3.682714,-3.036403,-2.782069,5.399737,256.267725
1775,-0.826320,-0.657543,-0.632426,3.518169,3.684218,-3.035683,-2.797051,5.431609,256.290704
1776,-0.827364,-0.657484,-0.632735,3.520733,3.686903,-3.034392,-2.823971,5.488636,256.331725
1777,-0.828862,-0.657396,-0.633185,3.524404,3.690748,-3.032529,-2.862917,5.570583,256.390469
1778,-0.830794,-0.657276,-0.633776,3.529124,3.695690,-3.030109,-2.913678,5.676408,256.465987
1779,-0.833124,-0.657120,-0.634505,3.534796,3.701630,-3.027163,-2.975726,5.804264,256.556739
1780,-0.835803,-0.656928,-0.635363,3.541290,3.708430,-3.023738,-3.048201,5.951530,256.660643
